,timestamp_level_WYHG,mean_vwap_15_WYHG,timestamp_level_SPY_WYHG,mean_vwap_15_SPY_WYHG,15th_ptile_lead_15days_WYHG,85th_ptile_lead_15days_WYHG,15th_ptile_lead_30days_WYHG,85th_ptile_lead_30days_WYHG,10th_ptile_lag_25days_WYHG,30th_ptile_lag_25days_WYHG,50th_ptile_lag_25days_WYHG,70th_ptile_lag_25days_WYHG,90th_ptile_lag_25days_WYHG,10th_ptile_lag_50days_WYHG,30th_ptile_lag_50days_WYHG,50th_ptile_lag_50days_WYHG,70th_ptile_lag_50days_WYHG,90th_ptile_lag_50days_WYHG,10th_ptile_lag_75days_WYHG,30th_ptile_lag_75days_WYHG,50th_ptile_lag_75days_WYHG,70th_ptile_lag_75days_WYHG,90th_ptile_lag_75days_WYHG,change_lag_2510th_ptile_WYHG,change_lag_2530th_ptile_WYHG,change_lag_2550th_ptile_WYHG,change_lag_2570th_ptile_WYHG,change_lag_2590th_ptile_WYHG,change_lag_5010th_ptile_WYHG,change_lag_5030th_ptile_WYHG,change_lag_5050th_ptile_WYHG,change_lag_5070th_ptile_WYHG,change_lag_5090th_ptile_WYHG,change_lag_7510th_ptile_WYHG,change_lag_7530th_ptile_WYHG,change_lag_7550th_ptile_WYHG,change_lag_7570th_ptile_WYHG,change_lag_7590th_ptile_WYHG,change_lead_15_15th_ptile_WYHG,change_lead_15_85th_ptile_WYHG,change_lead_30_15th_ptile_WYHG,change_lead_30_85th_ptile_WYHG,last_earnings_date_WYHG,next_earnings_date_WYHG,days_since_earnings_WYHG,days_before_earnings_WYHG
67,,,2023-11-15 17:15:00+00:00,449.93131231497006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,2023-11-15 17:30:00+00:00,450.09188935649433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,2023-11-15 17:45:00+00:00,449.9575116340037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,2023-11-15 18:00:00+00:00,449.28339852564517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,2023-11-15 18:15:00+00:00,449.2880982142398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,2023-11-15 18:30:00+00:00,449.9524748359571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,2023-11-15 18:45:00+00:00,450.152274526182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,2023-11-15 19:00:00+00:00,450.36591155089974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,2023-11-15 19:15:00+00:00,450.0585306833525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,2023-11-15 19:30:00+00:00,450.4946658345729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,2023-11-15 19:45:00+00:00,450.14732906025785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,2023-11-16 13:30:00+00:00,449.62465418154557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,2023-11-16 13:45:00+00:00,449.97931236064346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,2023-11-16 14:00:00+00:00,449.71251855292496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,2023-11-16 14:15:00+00:00,449.23426351106156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,2023-11-16 14:30:00+00:00,449.4085061810204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,2023-11-16 14:45:00+00:00,450.10028231329494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,2023-11-16 15:00:00+00:00,450.15123803913855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,2023-11-16 15:15:00+00:00,449.73607722566186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,2023-11-16 15:30:00+00:00,449.39049081645817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,2023-11-16 15:45:00+00:00,449.0895441807359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,2023-11-16 16:00:00+00:00,448.9089005424439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,2023-11-16 16:15:00+00:00,448.5492151211612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,2023-11-16 16:30:00+00:00,448.3525858454428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,2023-11-16 16:45:00+00:00,448.68588972796033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,2023-11-16 17:00:00+00:00,448.9223797894192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,2023-11-16 17:15:00+00:00,449.1779983659886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,2023-11-16 17:30:00+00:00,449.47777392742097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,2023-11-16 17:45:00+00:00,449.46248600559363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,2023-11-16 18:00:00+00:00,449.2752889827177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,2023-11-16 18:15:00+00:00,449.29395390963816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,2023-11-16 18:30:00+00:00,449.19917635659385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,2023-11-16 18:45:00+00:00,448.8266730696304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,2023-11-16 19:00:00+00:00,449.02869323794414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,2023-11-16 19:15:00+00:00,449.0909855532603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,2023-11-16 19:30:00+00:00,449.28192642696615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,2023-11-16 19:45:00+00:00,449.53143284417934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,2023-11-17 13:30:00+00:00,451.62262182770127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,2023-11-17 13:45:00+00:00,451.2108684701043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,2023-11-17 14:00:00+00:00,451.09631774329034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,2023-11-17 14:15:00+00:00,450.54521620134864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,2023-11-17 14:30:00+00:00,450.0181271854068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,2023-11-17 14:45:00+00:00,449.921636654577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,2023-11-17 15:00:00+00:00,449.93101826077753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,2023-11-17 15:15:00+00:00,450.17630175940894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,2023-11-17 15:30:00+00:00,449.94868604628397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,2023-11-17 15:45:00+00:00,450.01525917645495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,2023-11-17 16:00:00+00:00,449.81934869795333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,2023-11-17 16:15:00+00:00,449.8838004228576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,2023-11-17 16:30:00+00:00,449.80601342424893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,2023-11-17 16:45:00+00:00,449.9794344677708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,2023-11-17 17:00:00+00:00,450.4901161146571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,2023-11-17 17:15:00+00:00,450.37514858023735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,2023-11-17 17:30:00+00:00,450.28720781416706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,2023-11-17 17:45:00+00:00,450.37811156330207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,2023-11-17 18:00:00+00:00,450.52073279595487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,2023-11-17 18:15:00+00:00,450.73570999419144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,2023-11-17 18:30:00+00:00,450.97563930314914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,2023-11-17 18:45:00+00:00,450.8643890894286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,2023-11-17 19:00:00+00:00,451.18608112622417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,2023-11-17 19:15:00+00:00,451.0732749611189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,2023-11-17 19:30:00+00:00,450.85980045296753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,2023-11-17 19:45:00+00:00,450.85268140070025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,2023-11-20 13:30:00+00:00,450.63288393228856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,2023-11-20 13:45:00+00:00,450.99567707606514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,2023-11-20 14:00:00+00:00,451.16447832170786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,2023-11-20 14:15:00+00:00,450.8132662387984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,2023-11-20 14:30:00+00:00,451.21902670533876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,2023-11-20 14:45:00+00:00,451.7180707083503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,2023-11-20 15:00:00+00:00,452.12021610542337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,2023-11-20 15:15:00+00:00,451.7917207357844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,2023-11-20 15:30:00+00:00,451.9698601909875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,2023-11-20 15:45:00+00:00,452.3655007523162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,2023-11-20 16:00:00+00:00,452.678965681224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,2023-11-20 16:15:00+00:00,452.66584595271456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,2023-11-20 16:30:00+00:00,452.75493045134215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,2023-11-20 16:45:00+00:00,452.75470982224056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,2023-11-20 17:00:00+00:00,452.8997866942399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,2023-11-20 17:15:00+00:00,452.92922493402625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,2023-11-20 17:30:00+00:00,452.71469117013766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,2023-11-20 17:45:00+00:00,452.63773228352414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,2023-11-20 18:00:00+00:00,453.3991227734451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,2023-11-20 18:15:00+00:00,453.60598323410045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,2023-11-20 18:30:00+00:00,453.8286799055633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,2023-11-20 18:45:00+00:00,453.9343151402767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,2023-11-20 19:00:00+00:00,453.9981223927521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,2023-11-20 19:15:00+00:00,453.92717836373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,2023-11-20 19:30:00+00:00,454.22813716674943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,2023-11-20 19:45:00+00:00,454.5626626109508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,2023-11-21 13:30:00+00:00,453.23736833330923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,2023-11-21 13:45:00+00:00,453.1185541407475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,2023-11-21 14:00:00+00:00,453.0467138928693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,2023-11-21 14:15:00+00:00,453.09651245163235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,2023-11-21 14:30:00+00:00,453.07706432226206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,2023-11-21 14:45:00+00:00,452.9024614914951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,2023-11-21 15:00:00+00:00,452.9603033091856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,2023-11-21 15:15:00+00:00,452.6024521774811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,2023-11-21 15:30:00+00:00,452.15320498714107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,2023-11-21 15:45:00+00:00,452.5240385777459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,2023-11-21 16:00:00+00:00,452.5812563207105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,2023-11-21 16:15:00+00:00,452.4568313433471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,2023-11-21 16:30:00+00:00,452.48765215579095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,2023-11-21 16:45:00+00:00,452.73768673744837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,2023-11-21 17:00:00+00:00,452.87441458918175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,2023-11-21 17:15:00+00:00,453.0263865273285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,2023-11-21 17:30:00+00:00,453.20169047935974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,2023-11-21 17:45:00+00:00,453.43823467916087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
